Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
prostaglandin metabolic process(GO:0006693)	16990, 570, 28, 4	4.258	0.0605525258861	0.30869206924	28
steroid biosynthetic process(GO:0006694)	16990, 651, 127, 4	0.822	0.955268497633	1.0	127
negative regulation of cation channel activity(GO:2001258)	16990, 302, 43, 2	2.617	0.441404343799	0.771637653209	43
positive regulation of cation channel activity(GO:2001259)	16990, 430, 65, 3	1.824	0.558066815459	0.854526414887	65
bile acid biosynthetic process(GO:0006699)	16990, 0, 27, 0	0.0	1.0	1.0	27
regulation of cation channel activity(GO:2001257)	16990, 430, 155, 6	1.529	0.598759453272	0.876989333202	155
protein peptidyl-prolyl isomerization(GO:0000413)	16990, 1550, 40, 6	1.644	0.397341575432	0.739633279803	40
response to alcohol(GO:0097305)	16990, 10, 216, 2	15.731	0.0557802192541	0.295276200132	216
cellular response to alcohol(GO:0097306)	16990, 10, 83, 2	40.94	0.00854844608923	0.0960701534794	83
adhesion of symbiont to host cell(GO:0044650)	16990, 597, 11, 3	7.762	0.0215824249227	0.175603907388	11
endoderm development(GO:0007492)	16990, 1277, 22, 4	2.419	0.214307672379	0.571452937554	22
cytokine secretion(GO:0050663)	16990, 1967, 45, 14	2.687	0.00284525940467	0.0452398018949	45
positive regulation of receptor biosynthetic process(GO:0010870)	16990, 598, 11, 1	2.583	0.45495255242	0.782408481783	11
negative regulation of endoplasmic reticulum unfolded protein response(GO:1900102)	16990, 1073, 11, 1	1.439	0.576361618857	0.863534923654	11
mesoderm development(GO:0007498)	16990, 996, 53, 6	1.931	0.298789562835	0.655693059778	53
regulation of ERAD pathway(GO:1904292)	16990, 1499, 29, 5	1.954	0.291670259705	0.649804702063	29
BMP signaling pathway(GO:0030509)	16990, 1427, 89, 11	1.472	0.416998104854	0.752571632859	89
organic hydroxy compound metabolic process(GO:1901615)	16990, 342, 432, 5	0.575	0.999217336673	1.0	432
positive regulation of smooth muscle contraction(GO:0045987)	16990, 1085, 31, 2	1.01	0.793025756638	0.958807241057	31
excitatory postsynaptic potential(GO:0060079)	16990, 382, 64, 5	3.475	0.0794417776304	0.350564174681	64
response to xenobiotic stimulus(GO:0009410)	16990, 133, 156, 3	2.457	0.459368745454	0.784646188081	156
response to UV(GO:0009411)	16990, 77, 136, 1	1.622	0.846891510719	0.989602287408	136
response to light stimulus(GO:0009416)	16990, 77, 292, 2	1.511	0.84256130362	0.987264280246	292
establishment of epithelial cell polarity(GO:0090162)	16990, 1413, 29, 5	2.073	0.253253837293	0.614116322943	29
intracellular signal transduction(GO:0035556)	16990, 29, 1562, 4	1.5	0.83948239035	0.985577324282	1562
response to water(GO:0009415)	16990, 0, 15, 0	0.0	1.0	1.0	15
regulation of mitotic spindle checkpoint(GO:1903504)	16990, 446, 14, 2	5.442	0.135435537282	0.461293454582	14
cellular response to lipopolysaccharide(GO:0071222)	16990, 1772, 154, 33	2.055	0.000574150766139	0.0156912794609	154
positive regulation of viral transcription(GO:0050434)	16990, 1545, 21, 6	3.142	0.0396703146407	0.246211888286	21
amyloid-beta metabolic process(GO:0050435)	16990, 77, 20, 1	11.032	0.226915477049	0.584116879382	20
regulation of catecholamine secretion(GO:0050433)	16990, 1581, 62, 1	0.173	0.998854453466	1.0	62
regulation of sterol biosynthetic process(GO:0106118)	16990, 644, 43, 1	0.614	0.930508246949	1.0	43
apical protein localization(GO:0045176)	16990, 1695, 11, 1	0.911	0.6914878771	0.916774170025	11
negative regulation of transcription by RNA polymerase II(GO:0000122)	16990, 753, 841, 49	1.315	0.230502966122	0.588009524215	841
positive regulation of lipid localization(GO:1905954)	16990, 226, 80, 4	3.759	0.11851186849	0.431850066239	80
regulation of cell migration involved in sprouting angiogenesis(GO:0090049)	16990, 1144, 38, 4	1.563	0.529633988215	0.834571750303	38
cell junction organization(GO:0034330)	16990, 222, 208, 7	2.576	0.134344490985	0.46068559325	208
negative regulation of lipid localization(GO:1905953)	16990, 307, 41, 1	1.35	0.786239915048	0.954731358988	41
regulation of lipid localization(GO:1905952)	16990, 644, 135, 9	1.759	0.317774586102	0.674009028833	135
semaphorin-plexin signaling pathway involved in neuron projection guidance(GO:1902285)	16990, 253, 13, 1	5.166	0.328684951763	0.683812551029	13
natural killer cell mediated immunity(GO:0002228)	16990, 450, 22, 2	3.432	0.283433768333	0.642837133498	22
protein transport within plasma membrane(GO:0099632)	16990, 860, 29, 2	1.362	0.679884945969	0.911193301441	29
toll-like receptor signaling pathway(GO:0002224)	16990, 406, 86, 5	2.433	0.240315062413	0.597990403624	86
cerebral cortex neuron differentiation(GO:0021895)	16990, 605, 13, 1	2.16	0.513742914152	0.822330588044	13
innate immune response in mucosa(GO:0002227)	16990, 0, 19, 0	0.0	1.0	1.0	19
innate immune response activating cell surface receptor signaling pathway(GO:0002220)	16990, 1572, 66, 12	1.965	0.0923809137984	0.380764520454	66
pattern recognition receptor signaling pathway(GO:0002221)	16990, 406, 114, 5	1.835	0.461379565932	0.786176897016	114
cellular iron ion homeostasis(GO:0006879)	16990, 1396, 61, 10	1.995	0.1267668464	0.447017814056	61
cellular copper ion homeostasis(GO:0006878)	16990, 1603, 14, 1	0.757	0.762712477875	0.943606940092	14
protein sumoylation(GO:0016925)	16990, 532, 38, 3	2.521	0.325496711564	0.680574373997	38
histone H4 deacetylation(GO:0070933)	16990, 701, 11, 1	2.203	0.50306436853	0.816185472937	11
skeletal muscle cell differentiation(GO:0035914)	16990, 96, 51, 1	3.47	0.564548218415	0.858538240907	51
cAMP metabolic process(GO:0046058)	16990, 618, 24, 2	2.291	0.432681129153	0.763726940335	24
cellular response to corticosteroid stimulus(GO:0071384)	16990, 143, 60, 2	3.96	0.312307026945	0.667346423636	60
positive regulation of smooth muscle cell differentiation(GO:0051152)	16990, 929, 12, 1	1.524	0.586838508787	0.868975452971	12
regulation of striated muscle cell differentiation(GO:0051153)	16990, 203, 97, 4	3.451	0.155662705583	0.490777543051	97
negative regulation of neurotransmitter secretion(GO:0046929)	16990, 432, 12, 1	3.277	0.40176245492	0.74098060129	12
modulation of transcription in other organism involved in symbiotic interaction(GO:0052312)	16990, 595, 28, 6	6.119	0.00215438370707	0.038992656958	28
glucose 6-phosphate metabolic process(GO:0051156)	16990, 762, 22, 1	1.013	0.769396088928	0.946494932927	22
regulation of cellular carbohydrate metabolic process(GO:0010675)	16990, 1379, 135, 9	0.821	0.9705858413	1.0	135
positive regulation of cellular carbohydrate metabolic process(GO:0010676)	16990, 559, 60, 2	1.013	0.859614825775	0.997501480826	60
positive regulation of striated muscle cell differentiation(GO:0051155)	16990, 1740, 58, 10	1.684	0.255023172353	0.615672584374	58
regulation of calcium ion transmembrane transport via high voltage-gated calcium channel(GO:1902514)	16990, 0, 11, 0	0.0	1.0	1.0	11
dorsal/ventral pattern formation(GO:0009953)	16990, 1793, 52, 10	1.822	0.177428958621	0.523257689127	52
regulation of G0 to G1 transition(GO:0070316)	16990, 1636, 41, 9	2.28	0.0693381452612	0.328264250695	41
oocyte maturation(GO:0001556)	16990, 1944, 19, 5	2.3	0.166784174436	0.510001194556	19
establishment of protein localization to plasma membrane(GO:0061951)	16990, 1750, 50, 4	0.777	0.925468733095	1.0	50
DNA demethylation(GO:0080111)	16990, 1863, 19, 3	1.44	0.546037502754	0.844791997178	19
midbody abscission(GO:0061952)	16990, 465, 17, 1	2.149	0.554142450666	0.851845697573	17
cell projection organization(GO:0030030)	16990, 50, 777, 4	1.749	0.704379082273	0.923630745806	777
histone H3 deacetylation(GO:0070932)	16990, 1567, 20, 2	1.084	0.709733899373	0.924800911746	20
ribosomal subunit export from nucleus(GO:0000054)	16990, 1919, 13, 4	2.724	0.133539165829	0.45945878944	13
wound healing, spreading of cells(GO:0044319)	16990, 62, 24, 3	34.254	0.000590855310361	0.0160565765132	24
regulation of protein dephosphorylation(GO:0035304)	16990, 1097, 134, 10	1.156	0.774049394212	0.949281942663	134
regulation of cholesterol efflux(GO:0010874)	16990, 644, 23, 1	1.147	0.750381252174	0.939441390671	23
regulation of NAD(P)H oxidase activity(GO:0033860)	16990, 1671, 11, 2	1.849	0.42326335296	0.756838932245	11
inner cell mass cell proliferation(GO:0001833)	16990, 1224, 11, 3	3.786	0.104053596697	0.407571498464	11
nucleoside bisphosphate biosynthetic process(GO:0033866)	16990, 292, 57, 2	2.042	0.580022450623	0.865893230135	57
protein-cofactor linkage(GO:0018065)	16990, 0, 11, 0	0.0	1.0	1.0	11
glucocorticoid metabolic process(GO:0008211)	16990, 1003, 16, 1	1.059	0.721840754241	0.927112476569	16
estrogen metabolic process(GO:0008210)	16990, 1668, 24, 2	0.849	0.816798163585	0.972715812539	24
regulation of blood pressure(GO:0008217)	16990, 26, 151, 2	8.655	0.139203090728	0.466869717942	151
nitrogen cycle metabolic process(GO:0071941)	16990, 0, 12, 0	0.0	1.0	1.0	12
protein dealkylation(GO:0008214)	16990, 121, 33, 1	4.255	0.462949392846	0.788243037023	33
endothelial cell development(GO:0001885)	16990, 1091, 33, 6	2.831	0.0753401030776	0.342196313318	33
synaptic transmission, cholinergic(GO:0007271)	16990, 644, 24, 3	3.298	0.185222912323	0.533838651771	24
cell death(GO:0008219)	16990, 1846, 832, 106	1.173	0.299656697041	0.656351872845	832
endothelial cell morphogenesis(GO:0001886)	16990, 685, 14, 2	3.543	0.231846506056	0.588486382127	14
receptor recycling(GO:0001881)	16990, 1664, 11, 1	0.928	0.685750073232	0.914460175283	11
sterol homeostasis(GO:0055092)	16990, 224, 77, 2	1.97	0.627554537187	0.891475878284	77
gamete generation(GO:0007276)	16990, 9, 441, 1	4.281	0.695632313226	0.919481018581	441
acylglycerol homeostasis(GO:0055090)	16990, 224, 33, 1	2.298	0.626802491329	0.890847064031	33
regulation of toll-like receptor signaling pathway(GO:0034121)	16990, 1725, 65, 11	1.667	0.242639452592	0.600862055528	65
positive regulation of non-canonical Wnt signaling pathway(GO:2000052)	16990, 566, 12, 1	2.501	0.467846466658	0.79170536087	12
regulation of non-canonical Wnt signaling pathway(GO:2000050)	16990, 566, 22, 3	4.093	0.120341561287	0.434893245524	22
regulation of metallopeptidase activity(GO:1905048)	16990, 1564, 13, 3	2.507	0.230558412197	0.588009524215	13
response to toxic substance(GO:0009636)	16990, 1217, 369, 34	1.286	0.39796866345	0.739652672049	369
negative regulation of nervous system development(GO:0051961)	16990, 132, 296, 4	1.739	0.648277617471	0.896942561999	296
negative regulation of ubiquitin-dependent protein catabolic process(GO:2000059)	16990, 209, 47, 1	1.73	0.737691135061	0.933965072162	47
response to herbicide(GO:0009635)	16990, 1264, 13, 2	2.068	0.400726669972	0.74098060129	13
pyruvate biosynthetic process(GO:0042866)	16990, 1372, 42, 7	2.064	0.186227356582	0.534859587497	42
negative regulation of cilium assembly(GO:1902018)	16990, 111, 11, 1	13.915	0.155701981434	0.490777543051	11
male meiotic nuclear division(GO:0007140)	16990, 815, 43, 4	1.939	0.39786269549	0.739652672049	43
positive regulation of protein maturation(GO:1903319)	16990, 516, 25, 4	5.268	0.0311540975575	0.215281227049	25
male meiosis I(GO:0007141)	16990, 84, 24, 1	8.428	0.283596756192	0.642837133498	24
regulation of synaptic transmission, glutamatergic(GO:0051966)	16990, 109, 66, 1	2.362	0.693121774785	0.918505016258	66
response to retinoic acid(GO:0032526)	16990, 94, 106, 4	6.821	0.0218209358941	0.1769961242	106
protein exit from endoplasmic reticulum(GO:0032527)	16990, 1956, 23, 5	1.888	0.291190523655	0.649804702063	23
neural tube development(GO:0021915)	16990, 685, 29, 2	1.711	0.577574098067	0.863884450628	29
2-oxoglutarate metabolic process(GO:0006103)	16990, 0, 16, 0	0.0	1.0	1.0	16
microtubule nucleation(GO:0007020)	16990, 1467, 20, 2	1.158	0.68602427128	0.914560707929	20
vesicle-mediated transport in synapse(GO:0099003)	16990, 1699, 102, 9	0.882	0.940465634544	1.0	102
response to insecticide(GO:0017085)	16990, 1374, 13, 4	3.805	0.0555285360154	0.294803817035	13
microvillus organization(GO:0032528)	16990, 830, 19, 3	3.232	0.178297914487	0.523533014735	19
protein-containing complex disassembly(GO:0032984)	16990, 948, 230, 13	1.013	0.909435212745	1.0	230
regulation of mitochondrial translation(GO:0070129)	16990, 275, 25, 1	2.471	0.575865611699	0.863534923654	25
regulation of endoplasmic reticulum unfolded protein response(GO:1900101)	16990, 1073, 25, 2	1.267	0.682451436169	0.912282624684	25
multi-organism cellular process(GO:0044764)	16990, 1995, 21, 2	0.811	0.827553433143	0.977772181114	21
regulation of autophagosome maturation(GO:1901096)	16990, 1859, 11, 1	0.831	0.721842710463	0.927112476569	11
regulation of histone H3-K9 methylation(GO:0051570)	16990, 587, 24, 1	1.206	0.750656700909	0.939541694347	24
positive regulation of histone H3-K4 methylation(GO:0051571)	16990, 1167, 16, 1	0.91	0.74544116362	0.936936033422	16
negative regulation of histone H3-K9 methylation(GO:0051573)	16990, 587, 12, 1	2.412	0.477976178089	0.799953172097	12
positive regulation of histone H3-K9 methylation(GO:0051574)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of transmission of nerve impulse(GO:0051969)	16990, 1087, 17, 1	0.919	0.758026962277	0.943122009455	17
negative regulation of actin filament depolymerization(GO:0030835)	16990, 0, 36, 0	0.0	1.0	1.0	36
response to oxygen-containing compound(GO:1901700)	16990, 663, 1315, 85	1.656	6.62187769582e-05	0.00294918812193	1315
cellular response to oxygen-containing compound(GO:1901701)	16990, 280, 813, 35	2.612	5.51288633928e-06	0.000457189367103	813
cellular response to dexamethasone stimulus(GO:0071549)	16990, 64, 32, 1	8.296	0.30871052787	0.664214316764	32
response to dexamethasone(GO:0071548)	16990, 64, 42, 1	6.321	0.390714018484	0.73588545267	42
regulation of generation of precursor metabolites and energy(GO:0043467)	16990, 1532, 113, 13	1.276	0.594945901698	0.874395919856	113
regulation of mRNA metabolic process(GO:1903311)	16990, 1997, 275, 29	0.897	0.982297830776	1.0	275
negative regulation of actin filament polymerization(GO:0030837)	16990, 375, 52, 1	0.871	0.893113175532	1.0	52
negative regulation of cell fate commitment(GO:0010454)	16990, 94, 11, 1	16.431	0.138014899628	0.465207895733	11
regulation of cell size(GO:0008361)	16990, 1393, 69, 7	1.237	0.686544165278	0.914560707929	69
negative regulation of Wnt signaling pathway(GO:0030178)	16990, 566, 162, 12	2.224	0.0593419546578	0.304301494567	162
negative regulation of immune effector process(GO:0002698)	16990, 641, 117, 12	2.719	0.0133747205584	0.129438006676	117
endoplasmic reticulum organization(GO:0007029)	16990, 468, 42, 1	0.864	0.877152215591	1.0	42
regulation of cell shape(GO:0008360)	16990, 253, 147, 4	1.827	0.555475655553	0.852532834464	147
endocytic recycling(GO:0032456)	16990, 1354, 30, 3	1.255	0.677622455881	0.910691258113	30
regulation of protein oligomerization(GO:0032459)	16990, 42, 42, 2	19.263	0.0270619592095	0.198756942707	42
positive regulation of adenylate cyclase activity(GO:0045762)	16990, 0, 12, 0	0.0	1.0	1.0	12
negative regulation of T cell proliferation(GO:0042130)	16990, 1421, 59, 14	2.837	0.0023883779265	0.0411759778727	59
positive regulation of heterotypic cell-cell adhesion(GO:0034116)	16990, 882, 16, 3	3.612	0.132867905581	0.457476468034	16
activation of protein kinase B activity(GO:0032148)	16990, 1144, 32, 3	1.392	0.629115339755	0.892638579417	32
regulation of heterotypic cell-cell adhesion(GO:0034114)	16990, 882, 26, 3	2.223	0.351938468946	0.703694965039	26
heterotypic cell-cell adhesion(GO:0034113)	16990, 634, 35, 3	2.297	0.363908352695	0.716414904122	35
neurotransmitter catabolic process(GO:0042135)	16990, 0, 21, 0	0.0	1.0	1.0	21
negative regulation of homotypic cell-cell adhesion(GO:0034111)	16990, 173, 14, 1	7.015	0.269039174738	0.629109591876	14
regulation of homotypic cell-cell adhesion(GO:0034110)	16990, 173, 24, 3	12.276	0.00987259147105	0.106712730283	24
positive regulation of cell junction assembly(GO:1901890)	16990, 369, 33, 3	4.186	0.132431695309	0.456628282751	33
negative regulation of T cell apoptotic process(GO:0070233)	16990, 736, 21, 4	4.397	0.047756697054	0.27196894048	21
positive regulation of lymphocyte apoptotic process(GO:0070230)	16990, 546, 18, 2	3.457	0.260595409104	0.621449636981	18
neurotransmitter transport(GO:0006836)	16990, 1741, 118, 24	1.985	0.00747437797804	0.088551128262	118
response to corticosterone(GO:0051412)	16990, 1264, 22, 2	1.222	0.691026679925	0.916656369031	22
activation of protein kinase activity(GO:0032147)	16990, 698, 313, 16	1.244	0.681461868323	0.91177512841	313
positive regulation of T cell apoptotic process(GO:0070234)	16990, 1982, 14, 3	1.837	0.387029750151	0.732341895446	14
cyclic nucleotide catabolic process(GO:0009214)	16990, 552, 14, 1	2.198	0.515725595123	0.825229578358	14
cranial nerve structural organization(GO:0021604)	16990, 1787, 11, 3	2.593	0.208172610141	0.562850058898	11
muscle system process(GO:0003012)	16990, 55, 256, 1	1.207	0.932148809109	1.0	256
regulation of neuron apoptotic process(GO:0043523)	16990, 1535, 199, 26	1.446	0.213233896605	0.570565016667	199
negative regulation of neuron apoptotic process(GO:0043524)	16990, 1686, 143, 23	1.621	0.092963633702	0.381580731509	143
heart process(GO:0003015)	16990, 79, 17, 1	12.651	0.193132438644	0.541040786184	17
respiratory system process(GO:0003016)	16990, 0, 13, 0	0.0	1.0	1.0	13
cranial nerve morphogenesis(GO:0021602)	16990, 302, 12, 2	9.376	0.0572436560508	0.298142211739	12
