Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
camera-type eye development(GO:0043010)	16990, 560, 58, 6	3.139	0.0662367797578	0.466796258483	58
myeloid dendritic cell differentiation(GO:0043011)	16990, 585, 18, 1	1.613	0.629101673653	1.0	18
regulation of natural killer cell mediated immunity(GO:0002715)	16990, 1963, 44, 2	0.393	0.986807343551	1.0	44
negative regulation of lipase activity(GO:0060192)	16990, 951, 16, 4	4.466	0.0399166549316	0.373257805555	16
detection of light stimulus involved in visual perception(GO:0050908)	16990, 1580, 17, 3	1.898	0.380476775015	0.893164122901	17
regulation of isotype switching to IgG isotypes(GO:0048302)	16990, 0, 13, 0	0.0	1.0	1.0	13
lamellipodium organization(GO:0097581)	16990, 1168, 42, 5	1.732	0.410467235674	0.914183348338	42
coenzyme metabolic process(GO:0006732)	16990, 1118, 308, 24	1.184	0.684677228292	1.0	308
response to radiation(GO:0009314)	16990, 1139, 428, 31	1.08	0.843539279453	1.0	428
one-carbon metabolic process(GO:0006730)	16990, 1878, 25, 3	1.086	0.728114293972	1.0	25
establishment of localization in cell(GO:0051649)	16990, 28, 1691, 4	1.435	0.866323114378	1.0	1691
oligosaccharide metabolic process(GO:0009311)	16990, 114, 49, 1	3.042	0.591606493189	1.0	49
oligosaccharide catabolic process(GO:0009313)	16990, 688, 14, 1	1.764	0.577421698039	1.0	14
oligosaccharide biosynthetic process(GO:0009312)	16990, 1380, 18, 2	1.368	0.607330303558	1.0	18
regulation of superoxide metabolic process(GO:0090322)	16990, 804, 31, 2	1.363	0.682036741083	1.0	31
regulation of cytokine production involved in immune response(GO:0002718)	16990, 342, 80, 1	0.621	0.960748186183	1.0	80
long-chain fatty-acyl-CoA biosynthetic process(GO:0035338)	16990, 1391, 19, 3	1.929	0.39145011806	0.902759147046	19
response to angiotensin(GO:1990776)	16990, 0, 15, 0	0.0	1.0	1.0	15
nucleus localization(GO:0051647)	16990, 1194, 23, 4	2.475	0.207219629562	0.71449922451	23
peptidyl-tyrosine dephosphorylation(GO:0035335)	16990, 10, 102, 1	16.657	0.261566135616	0.783940721872	102
long-chain fatty-acyl-CoA metabolic process(GO:0035336)	16990, 1391, 25, 4	1.954	0.339660583045	0.853452221022	25
regulation of histone H3-K9 trimethylation(GO:1900112)	16990, 1593, 12, 4	3.555	0.0625704489378	0.456005847561	12
regulation of hippo signaling(GO:0035330)	16990, 1614, 12, 1	0.877	0.708867449816	1.0	12
protein polyubiquitination(GO:0000209)	16990, 192, 247, 5	1.791	0.544289095333	0.988309002851	247
positive regulation of phagocytosis(GO:0050766)	16990, 911, 64, 4	1.166	0.776922477306	1.0	64
regulation of phagocytosis(GO:0050764)	16990, 1223, 89, 7	1.093	0.814176806633	1.0	89
negative regulation of phagocytosis(GO:0050765)	16990, 1722, 19, 4	2.077	0.274621405534	0.793350727098	19
response to ionizing radiation(GO:0010212)	16990, 1130, 148, 9	0.914	0.941795199209	1.0	148
signal transduction involved in cell cycle checkpoint(GO:0072395)	16990, 1069, 72, 2	0.441	0.990607021775	1.0	72
regeneration(GO:0031099)	16990, 556, 136, 9	2.022	0.191399600936	0.692725417983	136
stress-activated protein kinase signaling cascade(GO:0031098)	16990, 360, 114, 5	2.07	0.36732824171	0.87946682062	114
negative regulation of leukocyte cell-cell adhesion(GO:1903038)	16990, 930, 118, 6	0.929	0.922526347499	1.0	118
regulation of hematopoietic stem cell differentiation(GO:1902036)	16990, 1435, 26, 3	1.366	0.6186657655	1.0	26
regulation of morphogenesis of a branching structure(GO:0060688)	16990, 597, 56, 5	2.541	0.190831214179	0.692230874964	56
cytoplasmic translation(GO:0002181)	16990, 0, 40, 0	0.0	1.0	1.0	40
positive regulation of intrinsic apoptotic signaling pathway(GO:2001244)	16990, 1769, 56, 1	0.172	0.998341386755	1.0	56
mitochondrial RNA processing(GO:0000963)	16990, 1846, 15, 2	1.227	0.631766223255	1.0	15
positive regulation of extrinsic apoptotic signaling pathway in absence of ligand(GO:2001241)	16990, 179, 11, 1	8.629	0.223433522232	0.733311304903	11
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand(GO:2001240)	16990, 858, 35, 3	1.697	0.528962107335	0.983295050189	35
negative regulation of intrinsic apoptotic signaling pathway(GO:2001243)	16990, 68, 95, 1	2.63	0.701013535779	1.0	95
regulation of intrinsic apoptotic signaling pathway(GO:2001242)	16990, 68, 157, 1	1.591	0.860737612504	1.0	157
positive regulation of vascular endothelial cell proliferation(GO:1905564)	16990, 508, 14, 1	2.389	0.494838530383	0.960789875794	14
quaternary ammonium group transport(GO:0015697)	16990, 0, 12, 0	0.0	1.0	1.0	12
response to virus(GO:0009615)	16990, 45, 277, 2	2.726	0.591368521384	1.0	277
regulation of vascular endothelial cell proliferation(GO:1905562)	16990, 508, 18, 1	1.858	0.597519785766	1.0	18
keratan sulfate biosynthetic process(GO:0018146)	16990, 729, 28, 2	1.665	0.585185443306	1.0	28
negative regulation of gliogenesis(GO:0014014)	16990, 418, 39, 3	3.127	0.234886376752	0.75119911714	39
regulation of establishment of protein localization to mitochondrion(GO:1903747)	16990, 68, 70, 1	3.569	0.586458255866	1.0	70
positive regulation of cellular protein localization(GO:1903829)	16990, 68, 308, 4	3.245	0.220671900593	0.731597528449	308
regulation of cell fate specification(GO:0042659)	16990, 66, 13, 1	19.802	0.131511907994	0.597557715972	13
muscle cell migration(GO:0014812)	16990, 1247, 21, 2	1.298	0.661599542549	1.0	21
response to cold(GO:0009409)	16990, 1527, 47, 3	0.71	0.936743409599	1.0	47
response to heat(GO:0009408)	16990, 463, 107, 2	0.686	0.96785713644	1.0	107
positive regulation of establishment of protein localization to mitochondrion(GO:1903749)	16990, 271, 56, 1	1.12	0.853371073761	1.0	56
regulation of protein kinase C signaling(GO:0090036)	16990, 0, 15, 0	0.0	1.0	1.0	15
sarcomere organization(GO:0045214)	16990, 1028, 42, 7	2.755	0.0608166022956	0.452075280245	42
regulation of response to wounding(GO:1903034)	16990, 386, 153, 5	1.438	0.688986808528	1.0	153
signal transduction involved in mitotic G1 DNA damage checkpoint(GO:0072431)	16990, 1069, 57, 2	0.558	0.969061151382	1.0	57
response to drug(GO:0042493)	16990, 459, 746, 30	1.489	0.167466079526	0.662427502073	746
membrane invagination(GO:0010324)	16990, 1478, 54, 7	1.49	0.480625676009	0.960051413375	54
mechanoreceptor differentiation(GO:0042490)	16990, 1284, 14, 1	0.945	0.711106630599	1.0	14
detection of calcium ion(GO:0005513)	16990, 27, 13, 1	48.405	0.064455319736	0.458624390429	13
positive regulation of defense response to virus by host(GO:0002230)	16990, 87, 25, 1	7.811	0.30027700454	0.816673623963	25
response to molecule of bacterial origin(GO:0002237)	16990, 84, 302, 2	1.339	0.882393784168	1.0	302
positive regulation of response to wounding(GO:1903036)	16990, 232, 58, 2	2.525	0.486937880725	0.960299797575	58
glutamine family amino acid biosynthetic process(GO:0009084)	16990, 370, 18, 2	5.102	0.162893201569	0.655108818088	18
stem cell proliferation(GO:0072089)	16990, 1391, 40, 6	1.832	0.310729026069	0.82666295099	40
methionine biosynthetic process(GO:0009086)	16990, 248, 12, 1	5.709	0.304612692998	0.822365386279	12
cilium organization(GO:0044782)	16990, 1725, 223, 34	1.502	0.0795515994732	0.503142921026	223
hepatocyte growth factor receptor signaling pathway(GO:0048012)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of neurotrophin TRK receptor signaling pathway(GO:0051386)	16990, 1816, 11, 4	3.402	0.0681566273707	0.471024967893	11
response to mineralocorticoid(GO:0051385)	16990, 1323, 32, 4	1.605	0.489428183195	0.960789875794	32
ceramide metabolic process(GO:0006672)	16990, 77, 81, 1	2.724	0.674692065362	1.0	81
kinetochore assembly(GO:0051382)	16990, 259, 13, 1	5.046	0.334210817511	0.851367765329	13
sphingosine metabolic process(GO:0006670)	16990, 1909, 13, 4	2.738	0.131809510965	0.597557715972	13
regulation of secondary metabolic process(GO:0043455)	16990, 1959, 13, 3	2.001	0.336280970844	0.851367765329	13
dendrite self-avoidance(GO:0070593)	16990, 744, 16, 2	2.855	0.309500044588	0.825645943635	16
negative regulation of striated muscle cell apoptotic process(GO:0010664)	16990, 226, 22, 2	6.834	0.116910355243	0.574048959424	22
smooth muscle cell differentiation(GO:0051145)	16990, 127, 20, 2	13.378	0.040331376968	0.373257805555	20
regulation of striated muscle cell apoptotic process(GO:0010662)	16990, 403, 35, 3	3.614	0.177529522613	0.676637879372	35
regulation of muscle cell differentiation(GO:0051147)	16990, 987, 148, 15	1.745	0.151135464424	0.637126716808	148
striated muscle cell differentiation(GO:0051146)	16990, 127, 50, 4	10.702	0.00389437952695	0.12354938418	50
positive regulation of muscle cell differentiation(GO:0051149)	16990, 207, 86, 3	2.863	0.330743697038	0.847425308681	86
negative regulation of muscle cell differentiation(GO:0051148)	16990, 1609, 51, 10	2.07	0.0959428138388	0.536711769246	51
angiogenesis(GO:0001525)	16990, 35, 268, 4	7.245	0.0223525501786	0.295382325033	268
pseudouridine synthesis(GO:0001522)	16990, 0, 17, 0	0.0	1.0	1.0	17
epithelial structure maintenance(GO:0010669)	16990, 895, 26, 4	2.92	0.150651838132	0.636508642077	26
cell-cell junction organization(GO:0045216)	16990, 727, 134, 7	1.221	0.760794430467	1.0	134
glycosyl compound metabolic process(GO:1901657)	16990, 183, 137, 3	2.033	0.563286741258	0.99933690168	137
gene silencing by RNA(GO:0031047)	16990, 250, 48, 4	5.663	0.030849227916	0.342690037589	48
regulation of mitochondrial fission(GO:0090140)	16990, 1969, 23, 7	2.626	0.0539208755972	0.436526298437	23
positive regulation of mitochondrial fission(GO:0090141)	16990, 1969, 15, 6	3.451	0.0204313746404	0.282399172473	15
phenol-containing compound catabolic process(GO:0019336)	16990, 1693, 11, 3	2.737	0.187765945221	0.687760774776	11
response to peptide(GO:1901652)	16990, 637, 356, 19	1.424	0.395337255255	0.90551057037	356
mRNA transcription by RNA polymerase II(GO:0042789)	16990, 45, 19, 1	19.871	0.146458058774	0.627304775337	19
negative regulation of voltage-gated potassium channel activity(GO:1903817)	16990, 98, 12, 1	14.447	0.156817168773	0.647537216917	12
centriole replication(GO:0007099)	16990, 0, 18, 0	0.0	1.0	1.0	18
glucuronate metabolic process(GO:0019585)	16990, 823, 23, 1	0.898	0.802261593838	1.0	23
histone mRNA catabolic process(GO:0071044)	16990, 1069, 16, 1	0.993	0.731338479967	1.0	16
regulation of peptidase activity(GO:0052547)	16990, 133, 425, 1	0.301	0.999734358644	1.0	425
ribosomal small subunit assembly(GO:0000028)	16990, 1931, 16, 1	0.55	0.855384534143	1.0	16
cardiac chamber formation(GO:0003207)	16990, 226, 11, 1	6.834	0.263598953716	0.785894914915	11
phosphate ion homeostasis(GO:0055062)	16990, 0, 13, 0	0.0	1.0	1.0	13
cell morphogenesis involved in differentiation(GO:0000904)	16990, 78, 125, 6	10.455	0.000299644640166	0.0232466245032	125
monovalent inorganic cation homeostasis(GO:0055067)	16990, 597, 124, 12	2.754	0.0124529660754	0.212406974549	124
neurotransmitter secretion(GO:0007269)	16990, 1273, 38, 3	1.054	0.787643046764	1.0	38
regulation of Notch signaling pathway(GO:0008593)	16990, 14, 98, 1	12.383	0.314052023916	0.83182281665	98
Rho protein signal transduction(GO:0007266)	16990, 14, 77, 1	15.761	0.254775699329	0.773167895124	77
Ras protein signal transduction(GO:0007265)	16990, 14, 235, 1	5.164	0.59638153656	1.0	235
small GTPase mediated signal transduction(GO:0007264)	16990, 14, 299, 1	4.059	0.681911424379	1.0	299
nitric oxide mediated signal transduction(GO:0007263)	16990, 1771, 20, 3	1.439	0.549241070902	0.990941316969	20
ceramide catabolic process(GO:0046514)	16990, 77, 19, 1	11.613	0.213688955519	0.724854637549	19
negative regulation of gene silencing(GO:0060969)	16990, 1992, 34, 2	0.502	0.960469603919	1.0	34
response to oxygen levels(GO:0070482)	16990, 620, 301, 19	1.73	0.111023484853	0.566220062284	301
response to gravity(GO:0009629)	16990, 1232, 11, 1	1.254	0.605790999983	1.0	11
response to abiotic stimulus(GO:0009628)	16990, 5, 1038, 1	3.274	0.818540831191	1.0	1038
response to progesterone(GO:0032570)	16990, 1338, 39, 5	1.628	0.451782714051	0.9456374476	39
endocardial cushion morphogenesis(GO:0003203)	16990, 919, 18, 1	1.027	0.753350990097	1.0	18
negative regulation of telomere maintenance(GO:0032205)	16990, 1898, 36, 3	0.746	0.90656164634	1.0	36
regulation of telomere maintenance(GO:0032204)	16990, 167, 80, 1	1.272	0.857108992232	1.0	80
positive regulation of telomere maintenance(GO:0032206)	16990, 167, 50, 1	2.035	0.704321663165	1.0	50
telomere maintenance via semi-conservative replication(GO:0032201)	16990, 1179, 22, 1	0.655	0.859937464586	1.0	22
extracellular regulation of signal transduction(GO:1900115)	16990, 1084, 33, 5	2.375	0.189147400911	0.688791949715	33
nuclear envelope organization(GO:0006998)	16990, 615, 44, 1	0.628	0.930379424602	1.0	44
regulation of cell-cell adhesion mediated by integrin(GO:0033632)	16990, 0, 11, 0	0.0	1.0	1.0	11
short-chain fatty acid metabolic process(GO:0046459)	16990, 1959, 13, 3	2.001	0.336280970844	0.851367765329	13
regulation of interleukin-6 biosynthetic process(GO:0045408)	16990, 1619, 19, 1	0.552	0.862829263609	1.0	19
positive regulation of transforming growth factor beta production(GO:0071636)	16990, 1462, 19, 2	1.223	0.657464265715	1.0	19
positive regulation of lyase activity(GO:0051349)	16990, 190, 25, 1	3.577	0.471945129986	0.959856551686	25
toxin metabolic process(GO:0009404)	16990, 1116, 23, 3	1.986	0.393385274887	0.902759147046	23
positive regulation of insulin secretion(GO:0032024)	16990, 919, 70, 3	0.792	0.93486850953	1.0	70
negative regulation of transferase activity(GO:0051348)	16990, 476, 266, 11	1.476	0.509426008357	0.968476938623	266
positive regulation of mitochondrial translation(GO:0070131)	16990, 0, 17, 0	0.0	1.0	1.0	17
negative regulation of stem cell differentiation(GO:2000737)	16990, 8, 20, 1	106.188	0.039627997669	0.373152191936	20
positive regulation of stem cell differentiation(GO:2000738)	16990, 1671, 20, 3	1.525	0.51562453786	0.972990987488	20
tetrahydrofolate interconversion(GO:0035999)	16990, 1878, 11, 1	0.822	0.725359428962	1.0	11
positive regulation of leukocyte chemotaxis(GO:0002690)	16990, 35, 84, 1	5.779	0.477294037817	0.959856551686	84
regulation of histone H3-K4 methylation(GO:0051569)	16990, 1155, 27, 1	0.545	0.914409177938	1.0	27
positive regulation of phagocytosis, engulfment(GO:0060100)	16990, 0, 12, 0	0.0	1.0	1.0	12
histone H3-K9 methylation(GO:0051567)	16990, 892, 11, 2	3.463	0.224480320249	0.733900029153	11
cilium movement(GO:0003341)	16990, 1137, 53, 4	1.128	0.776645034333	1.0	53
cellular sodium ion homeostasis(GO:0006883)	16990, 1642, 17, 5	3.043	0.066970488631	0.468209375458	17
surfactant homeostasis(GO:0043129)	16990, 638, 11, 1	2.421	0.473810255616	0.959856551686	11
fatty acid biosynthetic process(GO:0006633)	16990, 128, 107, 3	3.722	0.225954298198	0.736840796156	107
mitochondrial calcium ion homeostasis(GO:0051560)	16990, 1442, 23, 2	1.025	0.752322955166	1.0	23
regulation of cilium beat frequency(GO:0003356)	16990, 1126, 11, 2	2.743	0.288459278124	0.810637788339	11
engulfment of apoptotic cell(GO:0043652)	16990, 938, 12, 1	1.509	0.588441808742	1.0	12
dicarboxylic acid biosynthetic process(GO:0043650)	16990, 359, 14, 1	3.38	0.421534740346	0.91907857102	14
linoleic acid metabolic process(GO:0043651)	16990, 0, 17, 0	0.0	1.0	1.0	17
negative regulation of chondrocyte differentiation(GO:0032331)	16990, 155, 20, 1	5.481	0.353054026623	0.8686393187	20
protein modification by small protein conjugation(GO:0032446)	16990, 215, 671, 12	1.413	0.60551952719	1.0	671
viral life cycle(GO:0019058)	16990, 1707, 30, 1	0.332	0.963061139851	1.0	30
hypothalamus development(GO:0021854)	16990, 0, 13, 0	0.0	1.0	1.0	13
antigen processing and presentation of peptide antigen via MHC class I(GO:0002474)	16990, 398, 46, 2	1.856	0.602512513377	1.0	46
Sertoli cell development(GO:0060009)	16990, 892, 14, 3	4.082	0.0979772585085	0.542313709351	14
negative regulation of lymphocyte apoptotic process(GO:0070229)	16990, 0, 31, 0	0.0	1.0	1.0	31
regulation of lymphocyte apoptotic process(GO:0070228)	16990, 1722, 55, 2	0.359	0.993291906866	1.0	55
ganglioside biosynthetic process(GO:0001574)	16990, 1135, 11, 1	1.361	0.587837226592	1.0	11
neurotrophin signaling pathway(GO:0038179)	16990, 701, 28, 4	3.462	0.102999423376	0.553469571192	28
snRNA 3'-end processing(GO:0034472)	16990, 1018, 28, 1	0.596	0.900661212186	1.0	28
regulation of cell junction assembly(GO:1901888)	16990, 151, 88, 3	3.836	0.204455306935	0.711084617755	88
positive regulation of chromosome organization(GO:2001252)	16990, 1993, 169, 19	0.958	0.93282206396	1.0	169
positive regulation of synaptic transmission, GABAergic(GO:0032230)	16990, 478, 12, 3	8.886	0.0156325136015	0.244926353171	12
nuclear-transcribed mRNA catabolic process, exonucleolytic(GO:0000291)	16990, 1724, 35, 1	0.282	0.979551628456	1.0	35
lymphocyte apoptotic process(GO:0070227)	16990, 87, 17, 1	11.487	0.206779063652	0.714463791847	17
negative regulation of blood vessel endothelial cell migration(GO:0043537)	16990, 1416, 32, 3	1.125	0.742646361646	1.0	32
positive regulation of blood vessel endothelial cell migration(GO:0043536)	16990, 519, 55, 2	1.19	0.79932561384	1.0	55
regulation of blood vessel endothelial cell migration(GO:0043535)	16990, 959, 89, 5	0.995	0.876985918083	1.0	89
relaxation of cardiac muscle(GO:0055119)	16990, 1530, 12, 7	6.478	0.000132128996573	0.0143684482266	12
regionalization(GO:0003002)	16990, 846, 240, 17	1.423	0.410456294754	0.914183348338	240
mitotic chromosome condensation(GO:0007076)	16990, 915, 16, 1	1.161	0.70917711994	1.0	16
mitotic nuclear envelope disassembly(GO:0007077)	16990, 1758, 12, 1	0.805	0.734520249098	1.0	12
positive regulation of peptidyl-threonine phosphorylation(GO:0010800)	16990, 167, 29, 2	7.016	0.121785883086	0.581718071146	29
regulation of cardiac muscle contraction(GO:0055117)	16990, 67, 69, 3	11.025	0.0173988863832	0.259095178607	69
oxidation-reduction process(GO:0055114)	16990, 1303, 882, 93	1.375	0.0144462097844	0.232002409836	882
