Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
regulation of receptor-mediated endocytosis(GO:0048259)	16990, 1835, 100, 10	0.926	0.921076477333	1.0	100
positive regulation of phospholipid metabolic process(GO:1903727)	16990, 1937, 48, 9	1.645	0.293942144674	0.895983343399	48
positive regulation of hair cycle(GO:0042635)	16990, 617, 12, 2	4.589	0.158501352047	0.757733369913	12
regulation of hair cycle(GO:0042634)	16990, 621, 27, 4	4.053	0.0673235479203	0.566739860368	27
regulation of antigen receptor-mediated signaling pathway(GO:0050854)	16990, 1962, 60, 14	2.021	0.0459786508056	0.485195248225	60
glutamate secretion(GO:0014047)	16990, 740, 18, 3	3.827	0.125955620815	0.709591337211	18
exocytic process(GO:0140029)	16990, 317, 68, 4	3.153	0.173104664642	0.773104398263	68
cell fate commitment(GO:0045165)	16990, 901, 144, 13	1.702	0.225465689003	0.826592960447	144
negative regulation of peptide secretion(GO:0002792)	16990, 102, 131, 1	1.272	0.8910820932	1.0	131
neuronal ion channel clustering(GO:0045161)	16990, 0, 12, 0	0.0	1.0	1.0	12
cardiac septum development(GO:0003279)	16990, 83, 41, 1	4.993	0.44651879037	0.999028653566	41
negative regulation of striated muscle cell differentiation(GO:0051154)	16990, 353, 34, 1	1.416	0.749549940543	1.0	34
positive regulation of cell migration involved in sprouting angiogenesis(GO:0090050)	16990, 1197, 21, 2	1.352	0.643472728882	1.0	21
negative regulation of cell migration involved in sprouting angiogenesis(GO:0090051)	16990, 1202, 15, 1	0.942	0.72529664553	1.0	15
positive regulation of gonad development(GO:1905941)	16990, 807, 11, 1	1.914	0.527127559865	1.0	11
activation of innate immune response(GO:0002218)	16990, 546, 191, 17	2.77	0.00195841904028	0.0888678828654	191
positive regulation of cyclase activity(GO:0031281)	16990, 88, 25, 1	7.723	0.302594198358	0.904830116018	25
regulation of cardiac muscle cell membrane repolarization(GO:0099623)	16990, 107, 26, 2	12.214	0.050888189074	0.504684926693	26
ventricular cardiac muscle cell membrane repolarization(GO:0099625)	16990, 401, 12, 3	10.592	0.0101427132155	0.248910462075	12
regulation of cholesterol transport(GO:0032374)	16990, 544, 46, 5	3.395	0.0769692597019	0.596170916531	46
catechol-containing compound biosynthetic process(GO:0009713)	16990, 11, 18, 1	85.808	0.046243432744	0.485195248225	18
limb bud formation(GO:0060174)	16990, 1341, 11, 3	3.455	0.122279525094	0.704388641562	11
maintenance of synapse structure(GO:0099558)	16990, 472, 15, 1	2.4	0.50473188854	1.0	15
cell fate determination(GO:0001709)	16990, 148, 41, 4	11.2	0.00310916863638	0.11793053457	41
mucopolysaccharide metabolic process(GO:1903510)	16990, 1134, 106, 14	1.979	0.0707681531024	0.575964156383	106
negative regulation of autophagosome assembly(GO:1902902)	16990, 745, 12, 1	1.9	0.550803979585	1.0	12
lipid transport(GO:0006869)	16990, 389, 285, 23	3.525	3.9927904665e-06	0.000836076819608	285
negative regulation of natural killer cell mediated immunity(GO:0002716)	16990, 187, 14, 1	6.49	0.283069345294	0.885281892629	14
trans-synaptic signaling, modulating synaptic transmission(GO:0099550)	16990, 0, 12, 0	0.0	1.0	1.0	12
endosome to lysosome transport(GO:0008333)	16990, 194, 55, 1	1.592	0.777037899957	1.0	55
nucleotide transport(GO:0006862)	16990, 50, 22, 1	15.445	0.18220049221	0.786026495499	22
regulation of adaptive immune response(GO:0002819)	16990, 187, 158, 4	2.3	0.395638361545	0.972439618263	158
reverse cholesterol transport(GO:0043691)	16990, 1958, 17, 5	2.552	0.11787918318	0.703628728627	17
post-embryonic development(GO:0009791)	16990, 1719, 70, 10	1.412	0.472233995387	1.0	70
embryo development(GO:0009790)	16990, 37, 191, 3	7.212	0.0627687339076	0.548872689782	191
regulation of cell communication by electrical coupling(GO:0010649)	16990, 1505, 12, 2	1.882	0.42302875063	0.9852829797	12
cell differentiation in spinal cord(GO:0021515)	16990, 947, 35, 3	1.538	0.582744534789	1.0	35
centriole assembly(GO:0098534)	16990, 1980, 23, 1	0.373	0.942287215988	1.0	23
specification of symmetry(GO:0009799)	16990, 723, 69, 8	2.725	0.054896035163	0.518066476156	69
cell communication by electrical coupling(GO:0010644)	16990, 536, 19, 2	3.337	0.274920833172	0.878169975814	19
regulation of platelet-derived growth factor receptor signaling pathway(GO:0010640)	16990, 1632, 22, 4	1.893	0.341331457475	0.941130474038	22
morphogenesis of an epithelial fold(GO:0060571)	16990, 1341, 14, 1	0.905	0.720327738106	1.0	14
protein localization to endoplasmic reticulum(GO:0070972)	16990, 939, 118, 1	0.153	0.9999309915	1.0	118
protein polyglutamylation(GO:0018095)	16990, 47, 11, 1	32.863	0.0856016834964	0.621847270446	11
interleukin-1-mediated signaling pathway(GO:0070498)	16990, 244, 51, 1	1.365	0.803001095473	1.0	51
disruption of cells of other organism(GO:0044364)	16990, 801, 49, 8	3.463	0.0119753840448	0.265445148643	49
protein K11-linked ubiquitination(GO:0070979)	16990, 0, 30, 0	0.0	1.0	1.0	30
transition metal ion transport(GO:0000041)	16990, 532, 120, 8	2.129	0.188316815879	0.79276129441	120
regulation of gonadotropin secretion(GO:0032276)	16990, 0, 11, 0	0.0	1.0	1.0	11
histone arginine methylation(GO:0034969)	16990, 322, 13, 1	4.059	0.373577921175	0.963490509839	13
negative regulation of skeletal muscle tissue development(GO:0048642)	16990, 1544, 12, 1	0.917	0.696397339054	1.0	12
export across plasma membrane(GO:0140115)	16990, 536, 29, 4	4.372	0.056519168192	0.520866064445	29
regulation of glutamate secretion(GO:0014048)	16990, 1429, 16, 1	0.743	0.783144256653	1.0	16
negative regulation of interleukin-2 production(GO:0032703)	16990, 322, 23, 1	2.294	0.575063896705	1.0	23
regulation of female gonad development(GO:2000194)	16990, 1172, 13, 1	1.115	0.662845001715	1.0	13
positive regulation of fatty acid transport(GO:2000193)	16990, 561, 17, 3	5.344	0.0613336446775	0.542103599091	17
regulation of fatty acid transport(GO:2000191)	16990, 230, 25, 2	5.91	0.146688006456	0.735382967393	25
viral genome replication(GO:0019079)	16990, 1111, 27, 1	0.566	0.9096660181	1.0	27
positive regulation of dendritic spine morphogenesis(GO:0061003)	16990, 1923, 18, 3	1.473	0.530218686205	1.0	18
pyrimidine nucleobase metabolic process(GO:0006206)	16990, 1002, 16, 2	2.12	0.420544924413	0.984428214528	16
positive regulation of cell differentiation(GO:0045597)	16990, 247, 933, 22	1.622	0.160005088702	0.757733369913	933
negative regulation of cell differentiation(GO:0045596)	16990, 420, 684, 21	1.242	0.674240597685	1.0	684
regulation of cell differentiation(GO:0045595)	16990, 247, 1706, 33	1.331	0.377533470418	0.965879016214	1706
phosphate ion transport(GO:0006817)	16990, 89, 20, 1	9.545	0.24763790434	0.851753098635	20
androgen metabolic process(GO:0008209)	16990, 1263, 27, 6	2.989	0.0567134973172	0.520998445042	27
positive regulation of regulatory T cell differentiation(GO:0045591)	16990, 1637, 14, 1	0.741	0.768212787616	1.0	14
female meiotic nuclear division(GO:0007143)	16990, 0, 15, 0	0.0	1.0	1.0	15
anion homeostasis(GO:0055081)	16990, 322, 55, 7	6.715	0.000699474359228	0.0410301422913	55
cellular chemical homeostasis(GO:0055082)	16990, 849, 692, 63	1.822	6.95047197991e-05	0.0087978342693	692
monovalent inorganic anion homeostasis(GO:0055083)	16990, 314, 25, 3	6.493	0.0470608532658	0.487628491428	25
embryonic placenta development(GO:0001892)	16990, 375, 20, 1	2.265	0.562292513715	1.0	20
maternal placenta development(GO:0001893)	16990, 0, 11, 0	0.0	1.0	1.0	11
placenta development(GO:0001890)	16990, 497, 36, 3	2.849	0.266299383748	0.873536201383	36
regulation of fat cell differentiation(GO:0045598)	16990, 1031, 121, 8	1.09	0.833750346194	1.0	121
negative regulation of developmental process(GO:0051093)	16990, 93, 914, 7	1.399	0.768717593551	1.0	914
positive regulation of NF-kappaB transcription factor activity(GO:0051092)	16990, 230, 148, 4	1.996	0.49222648315	1.0	148
positive regulation of DNA-binding transcription factor activity(GO:0051091)	16990, 92, 257, 4	2.874	0.285683866137	0.887113877417	257
regulation of DNA-binding transcription factor activity(GO:0051090)	16990, 230, 407, 12	2.178	0.0854571404498	0.621847270446	407
regulation of respiratory burst(GO:0060263)	16990, 1172, 13, 1	1.115	0.662845001715	1.0	13
regulation of helicase activity(GO:0051095)	16990, 1685, 14, 2	1.44	0.551700860194	1.0	14
positive regulation of developmental process(GO:0051094)	16990, 223, 1318, 25	1.445	0.298099455219	0.90323156235	1318
positive regulation of binding(GO:0051099)	16990, 1960, 179, 26	1.259	0.478316339917	1.0	179
regulation of binding(GO:0051098)	16990, 36, 367, 1	1.286	0.937521607775	1.0	367
I-kappaB kinase/NF-kappaB signaling(GO:0007249)	16990, 1740, 63, 4	0.62	0.977187742743	1.0	63
positive thymic T cell selection(GO:0045059)	16990, 455, 11, 1	3.395	0.384745154899	0.965879016214	11
positive regulation of synapse assembly(GO:0051965)	16990, 1614, 66, 2	0.319	0.997485198681	1.0	66
negative regulation of synapse organization(GO:1905809)	16990, 247, 22, 1	3.127	0.496499414665	1.0	22
negative regulation of potassium ion transmembrane transport(GO:1901380)	16990, 625, 24, 2	2.265	0.43748695085	0.99306853874	24
mitochondrial DNA metabolic process(GO:0032042)	16990, 1500, 16, 1	0.708	0.793361507055	1.0	16
positive regulation of phosphoprotein phosphatase activity(GO:0032516)	16990, 1814, 20, 4	1.873	0.33862149736	0.938231222523	20
Golgi to plasma membrane transport(GO:0006893)	16990, 654, 56, 4	1.856	0.453456375324	1.0	56
post-translational protein modification(GO:0043687)	16990, 30, 358, 1	1.582	0.906918356696	1.0	358
cardiolipin metabolic process(GO:0032048)	16990, 1243, 11, 2	2.485	0.315866539009	0.920237342211	11
innervation(GO:0060384)	16990, 1445, 20, 4	2.352	0.222377800236	0.822417209776	20
cell cycle phase transition(GO:0044770)	16990, 22, 237, 1	3.259	0.722144308293	1.0	237
ncRNA catabolic process(GO:0034661)	16990, 255, 28, 1	2.38	0.591208563095	1.0	28
mitotic DNA damage checkpoint(GO:0044773)	16990, 1388, 42, 2	0.583	0.951366426649	1.0	42
mitotic DNA integrity checkpoint(GO:0044774)	16990, 1388, 51, 2	0.48	0.978248576525	1.0	51
ncRNA metabolic process(GO:0034660)	16990, 285, 520, 4	0.459	0.999903147738	1.0	520
cellular response to insulin stimulus(GO:0032869)	16990, 296, 90, 4	2.551	0.293393035081	0.895444478895	90
signal transduction in absence of ligand(GO:0038034)	16990, 1230, 31, 2	0.891	0.834413249375	1.0	31
positive regulation of glial cell differentiation(GO:0045687)	16990, 1392, 38, 4	1.285	0.659595124793	1.0	38
negative regulation of glial cell differentiation(GO:0045686)	16990, 1374, 23, 2	1.075	0.738210484009	1.0	23
regulation of glial cell differentiation(GO:0045685)	16990, 1392, 63, 6	1.162	0.74578111557	1.0	63
positive regulation of epidermis development(GO:0045684)	16990, 617, 37, 3	2.233	0.386505186521	0.967771966249	37
protein-DNA complex subunit organization(GO:0071824)	16990, 72, 226, 1	1.044	0.945349455122	1.0	226
protein-lipid complex subunit organization(GO:0071825)	16990, 426, 48, 6	4.985	0.00803459513021	0.21958183282	48
ribonucleoprotein complex subunit organization(GO:0071826)	16990, 1655, 232, 12	0.531	0.999965744453	1.0	232
regulation of myoblast fusion(GO:1901739)	16990, 1623, 21, 1	0.498	0.889992174377	1.0	21
hormone catabolic process(GO:0042447)	16990, 1748, 15, 4	2.592	0.157206314549	0.756162372979	15
response to interleukin-1(GO:0070555)	16990, 1080, 106, 15	2.226	0.0217456953788	0.337409015394	106
peptidyl-serine dephosphorylation(GO:0070262)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of mesenchymal cell proliferation(GO:0010464)	16990, 12, 34, 1	41.642	0.0998203277492	0.658582617388	34
gene expression(GO:0010467)	16990, 715, 24, 1	0.99	0.787232809729	1.0	24
negative regulation of peptidase activity(GO:0010466)	16990, 92, 249, 5	3.708	0.087067672327	0.624136369438	249
DNA-templated transcription, initiation(GO:0006352)	16990, 37, 192, 3	7.175	0.0635193440906	0.552491944079	192
positive regulation of heart rate(GO:0010460)	16990, 748, 24, 3	2.839	0.235734391953	0.836425788501	24
mesenchymal cell proliferation(GO:0010463)	16990, 1901, 16, 7	3.91	0.0052909855191	0.166337518607	16
forebrain neuron differentiation(GO:0021879)	16990, 1694, 14, 1	0.716	0.777433895123	1.0	14
regulation of cytokinesis(GO:0032465)	16990, 1731, 87, 10	1.128	0.76041783792	1.0	87
neuroepithelial cell differentiation(GO:0060563)	16990, 22, 23, 1	33.577	0.104240599325	0.663502757399	23
positive regulation of cytokinesis(GO:0032467)	16990, 1731, 39, 6	1.51	0.467066738816	1.0	39
regulation of signaling receptor activity(GO:0010469)	16990, 25, 554, 2	2.453	0.686768307787	1.0	554
response to transforming growth factor beta(GO:0071559)	16990, 844, 67, 6	1.803	0.371133359462	0.96027512588	67
regulation of synaptic vesicle transport(GO:1902803)	16990, 1718, 85, 11	1.28	0.596648084214	1.0	85
microtubule anchoring(GO:0034453)	16990, 362, 25, 3	5.632	0.0643374853025	0.554805125457	25
regulation of tissue remodeling(GO:0034103)	16990, 305, 68, 6	4.915	0.0100482639727	0.248910462075	68
negative regulation of tissue remodeling(GO:0034104)	16990, 305, 19, 3	8.796	0.021384553269	0.337365924878	19
positive regulation of tissue remodeling(GO:0034105)	16990, 230, 30, 1	2.462	0.590788794479	1.0	30
homotypic cell-cell adhesion(GO:0034109)	16990, 841, 56, 5	1.804	0.409897983606	0.982319843089	56
interleukin-7-mediated signaling pathway(GO:0038111)	16990, 1470, 19, 3	1.825	0.416064976608	0.982986002448	19
interleukin-2-mediated signaling pathway(GO:0038110)	16990, 385, 11, 1	4.012	0.348847788647	0.947721641601	11
B cell proliferation(GO:0042100)	16990, 1589, 40, 5	1.337	0.612132787141	1.0	40
cellular response to fluid shear stress(GO:0071498)	16990, 1948, 18, 1	0.485	0.888631995412	1.0	18
neuron apoptotic process(GO:0051402)	16990, 1695, 40, 4	1.002	0.809868054655	1.0	40
stress-activated MAPK cascade(GO:0051403)	16990, 199, 72, 2	2.372	0.537808699724	1.0	72
negative regulation of DNA damage response, signal transduction by p53 class mediator(GO:0043518)	16990, 0, 15, 0	0.0	1.0	1.0	15
import into cell(GO:0098657)	16990, 875, 487, 42	1.675	0.0103978725578	0.251325462327	487
positive regulation of DNA damage response, signal transduction by p53 class mediator(GO:0043517)	16990, 1960, 14, 3	1.858	0.380435211628	0.965879016214	14
regulation of DNA damage response, signal transduction by p53 class mediator(GO:0043516)	16990, 1960, 32, 3	0.813	0.874584209813	1.0	32
nucleosome positioning(GO:0016584)	16990, 0, 16, 0	0.0	1.0	1.0	16
actin filament organization(GO:0007015)	16990, 175, 231, 7	2.942	0.0779326556816	0.597856577079	231
microtubule-based process(GO:0007017)	16990, 65, 624, 2	0.838	0.983767618935	1.0	624
cytoskeleton organization(GO:0007010)	16990, 2, 854, 1	9.947	0.51424163583	1.0	854
cell part morphogenesis(GO:0032990)	16990, 1845, 237, 27	1.049	0.859503899601	1.0	237
positive regulation of ossification(GO:0045778)	16990, 727, 81, 4	1.154	0.803587868324	1.0	81
positive regulation of blood pressure(GO:0045777)	16990, 92, 30, 1	6.156	0.367331121279	0.95784807531	30
response to nitric oxide(GO:0071731)	16990, 851, 19, 2	2.102	0.439702773077	0.993410210662	19
cellular response to nitric oxide(GO:0071732)	16990, 851, 16, 2	2.496	0.354565475727	0.951828696239	16
microtubule-based movement(GO:0007018)	16990, 738, 258, 8	0.714	0.994715889377	1.0	258
microtubule depolymerization(GO:0007019)	16990, 0, 18, 0	0.0	1.0	1.0	18
positive regulation of B cell differentiation(GO:0045579)	16990, 0, 12, 0	0.0	1.0	1.0	12
positive regulation of phospholipase activity(GO:0010518)	16990, 128, 57, 2	4.657	0.255845669018	0.862662732465	57
negative regulation of chemokine production(GO:0032682)	16990, 1637, 19, 4	2.185	0.248442743739	0.851753098635	19
positive regulation of cell cycle G1/S phase transition(GO:1902808)	16990, 420, 46, 1	0.879	0.882651560409	1.0	46
viral process(GO:0016032)	16990, 247, 519, 2	0.265	0.999995347203	1.0	519
organophosphate ester transport(GO:0015748)	16990, 733, 119, 14	2.727	0.00597254471675	0.177332963503	119
negative regulation of interferon-gamma production(GO:0032689)	16990, 322, 32, 1	1.649	0.703945977545	1.0	32
regulation of lymphocyte activation(GO:0051249)	16990, 12, 411, 1	3.445	0.748643627268	1.0	411
regulation of B cell differentiation(GO:0045577)	16990, 1814, 27, 1	0.347	0.954720395729	1.0	27
mast cell activation(GO:0045576)	16990, 1765, 20, 3	1.444	0.547172596794	1.0	20
regulation of intracellular protein transport(GO:0033157)	16990, 247, 229, 4	1.201	0.85839808561	1.0	229
regulation of respiratory gaseous exchange by neurological system process(GO:0002087)	16990, 1614, 13, 1	0.81	0.738103047716	1.0	13
mast cell degranulation(GO:0043303)	16990, 1765, 14, 3	2.063	0.322504957723	0.922761297414	14
regulation of isotype switching(GO:0045191)	16990, 588, 36, 1	0.803	0.875067023997	1.0	36
V(D)J recombination(GO:0033151)	16990, 1676, 15, 3	2.027	0.335537755021	0.933599532382	15
macrophage differentiation(GO:0030225)	16990, 379, 17, 1	2.637	0.512709687088	1.0	17
monocyte differentiation(GO:0030224)	16990, 858, 17, 2	2.33	0.386273797462	0.967696336351	17
platelet formation(GO:0030220)	16990, 1681, 19, 1	0.532	0.870104358268	1.0	19
negative regulation of calcium-mediated signaling(GO:0050849)	16990, 1505, 31, 4	1.457	0.557995287589	1.0	31
regulation of calcium-mediated signaling(GO:0050848)	16990, 1505, 96, 10	1.176	0.728104199185	1.0	96
protein hexamerization(GO:0034214)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of cytokine biosynthetic process(GO:0042035)	16990, 1800, 97, 11	1.07	0.815938305505	1.0	97
cardiac conduction(GO:0061337)	16990, 401, 47, 5	4.507	0.0284212577578	0.389345945757	47
negative regulation of cytokine biosynthetic process(GO:0042036)	16990, 789, 29, 2	1.485	0.639454737305	1.0	29
phagocytosis(GO:0006909)	16990, 75, 64, 1	3.54	0.580154807027	1.0	64
aminoglycan metabolic process(GO:0006022)	16990, 1543, 161, 24	1.641	0.0805247811439	0.606141153837	161
response to leucine(GO:0043201)	16990, 36, 14, 1	33.71	0.0878097714533	0.627585439362	14
DNA methylation(GO:0006306)	16990, 427, 46, 1	0.865	0.885215819423	1.0	46
DNA modification(GO:0006304)	16990, 473, 87, 4	1.651	0.581590945069	1.0	87
